TS,ÅR,VEJNAVN,KATEGORI,TOTAL,HDT,ÅDT,TUNG %,LADCYKLER %
46,2023,TAGENSVEJ 223 sydøst for Tuborgvej,CYKLER + KNALLERTER I ALT,4192,5100.0,4300.0,0.0,0.0460400763358778
48,2013,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,A+B: KØRETØJER I ALT,23942,31400.0,28000.0,0.0198396123966251,0.0
48,2013,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,CYKLER + KNALLERTER I ALT,2619,3200.0,2700.0,0.0,0.0091638029782359
48,2014,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,A+B: KØRETØJER I ALT,25842,33900.0,30200.0,0.0216314526739416,0.0
48,2014,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,CYKLER + KNALLERTER I ALT,2819,3400.0,2900.0,0.0,0.009223128769067
48,2015,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,A+B: KØRETØJER I ALT,24426,32000.0,28600.0,0.020879390813068,0.0
48,2015,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,CYKLER + KNALLERTER I ALT,2864,3500.0,2900.0,0.0,0.0167597765363128
48,2016,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,A+B: KØRETØJER I ALT,25063,32800.0,29300.0,0.0221441966245062,0.0
48,2016,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,CYKLER + KNALLERTER I ALT,3433,4200.0,3500.0,0.0,0.0136906495776288
48,2019,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,A+B: KØRETØJER I ALT,24248,31800.0,28400.0,0.0159600791817881,0.0
48,2019,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,CYKLER + KNALLERTER I ALT,3701,4500.0,3800.0,0.0,0.0270197243988111
48,2021,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,A+B: KØRETØJER I ALT,22534,29500.0,26400.0,0.0231206177332031,0.0
48,2021,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,CYKLER + KNALLERTER I ALT,3724,4500.0,3800.0,0.0,0.0451127819548872
48,2023,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,A+B: KØRETØJER I ALT,20744,27200.0,24300.0,0.0229946008484381,0.0
48,2023,TUBORGVEJ 170 n.f. Bispebjerg Parkallé,CYKLER + KNALLERTER I ALT,3132,3800.0,3200.0,0.0,0.0530012771392081
49,2013,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,23608,30900.0,27600.0,0.0221111487631311,0.0
49,2013,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,2352,2900.0,2400.0,0.0,0.0042517006802721
49,2014,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,25223,33000.0,29500.0,0.022757007493161,0.0
49,2014,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,2243,2700.0,2300.0,0.0,0.0133749442710655
49,2015,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,24118,31600.0,28200.0,0.0229703955551869,0.0
49,2015,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,2607,3200.0,2700.0,0.0,0.0103567318757192
49,2016,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,25317,33200.0,29600.0,0.0238179879132598,0.0
49,2016,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,2969,3600.0,3100.0,0.0,0.0124621084540249
49,2017,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,24637,32300.0,28800.0,0.0193205341559443,0.0
49,2017,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,2938,3600.0,3000.0,0.0,0.0095302927161334
49,2018,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,25017,32800.0,29300.0,0.020026382060199,0.0
49,2018,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,3594,4400.0,3700.0,0.0,0.0125208681135225
49,2019,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,25812,33800.0,30200.0,0.0182473268247326,0.0
49,2019,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,3483,4200.0,3600.0,0.0,0.0172265288544358
49,2020,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,21900,28700.0,25600.0,0.0184018264840182,0.0
49,2020,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,3494,4300.0,3600.0,0.0,0.0200343445907269
49,2021,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,21286,27900.0,24900.0,0.0262144132293526,0.0
49,2021,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,3286,4000.0,3400.0,0.0,0.0261716372489348
49,2022,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,21470,28100.0,25100.0,0.0256171401956217,0.0
49,2022,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,3385,4100.0,3500.0,0.0,0.0395864106351551
49,2023,TUBORGVEJ 157 sv.f. Lundedalsvej,A+B: KØRETØJER I ALT,22646,29700.0,26500.0,0.0242426918661132,0.0
49,2023,TUBORGVEJ 157 sv.f. Lundedalsvej,CYKLER + KNALLERTER I ALT,2512,3100.0,2600.0,0.0,0.0421974522292993
52,2013,VESTERBROGADE v.f. Rådhuspladsen,A+B: KØRETØJER I ALT,7784,10200.0,9100.0,0.1116392600205549,0.0
52,2013,VESTERBROGADE v.f. Rådhuspladsen,CYKLER + KNALLERTER I ALT,8740,10700.0,9000.0,0.0,0.0252860411899313
52,2014,VESTERBROGADE v.f. Rådhuspladsen,A+B: KØRETØJER I ALT,7557,9900.0,8800.0,0.1135371179039301,0.0
52,2014,VESTERBROGADE v.f. Rådhuspladsen,CYKLER + KNALLERTER I ALT,9086,11100.0,9400.0,0.0,0.0136473695795729
52,2015,VESTERBROGADE v.f. Rådhuspladsen,A+B: KØRETØJER I ALT,7984,10500.0,9300.0,0.1372745490981964,0.0
52,2015,VESTERBROGADE v.f. Rådhuspladsen,CYKLER + KNALLERTER I ALT,9532,11600.0,9800.0,0.0,0.0271716323961393
52,2018,VESTERBROGADE v.f. Rådhuspladsen,A+B: KØRETØJER I ALT,8085,10600.0,9500.0,0.2126159554730983,0.0
52,2018,VESTERBROGADE v.f. Rådhuspladsen,CYKLER + KNALLERTER I ALT,8169,10000.0,8400.0,0.0,0.0314603990696535
52,2019,VESTERBROGADE v.f. Rådhuspladsen,A+B: KØRETØJER I ALT,8807,11500.0,10300.0,0.2122175542182355,0.0
52,2019,VESTERBROGADE v.f. Rådhuspladsen,CYKLER + KNALLERTER I ALT,9801,12000.0,10100.0,0.0,0.0287725742271196
52,2023,VESTERBROGADE v.f. Rådhuspladsen,A+B: KØRETØJER I ALT,7540,9900.0,8800.0,0.1514588859416445,0.0
52,2023,VESTERBROGADE v.f. Rådhuspladsen,CYKLER + KNALLERTER I ALT,9761,11900.0,10100.0,0.0,0.0545026124372502
53,2013,VESTER FARIMAGSGADE n.f. Ved Vesterport,A+B: KØRETØJER I ALT,10844,14200.0,12700.0,0.0434341571375876,0.0
53,2013,VESTER FARIMAGSGADE n.f. Ved Vesterport,CYKLER + KNALLERTER I ALT,6370,7800.0,6600.0,0.0,0.0213500784929356
53,2014,VESTER FARIMAGSGADE n.f. Ved Vesterport,A+B: KØRETØJER I ALT,11617,15200.0,13600.0,0.0338297322888869,0.0
53,2014,VESTER FARIMAGSGADE n.f. Ved Vesterport,CYKLER + KNALLERTER I ALT,6045,7400.0,6200.0,0.0,0.0284532671629445
53,2015,VESTER FARIMAGSGADE n.f. Ved Vesterport,A+B: KØRETØJER I ALT,10472,13700.0,12300.0,0.0309396485867074,0.0
53,2015,VESTER FARIMAGSGADE n.f. Ved Vesterport,CYKLER + KNALLERTER I ALT,6065,7400.0,6200.0,0.0,0.0217642209398186
53,2018,VESTER FARIMAGSGADE n.f. Ved Vesterport,A+B: KØRETØJER I ALT,10141,13300.0,11900.0,0.0370772113203826,0.0
53,2018,VESTER FARIMAGSGADE n.f. Ved Vesterport,CYKLER + KNALLERTER I ALT,5750,7000.0,5900.0,0.0,0.0316521739130434
53,2023,VESTER FARIMAGSGADE n.f. Ved Vesterport,A+B: KØRETØJER I ALT,9127,12000.0,10700.0,0.0195025747781308,0.0
53,2023,VESTER FARIMAGSGADE n.f. Ved Vesterport,CYKLER + KNALLERTER I ALT,6774,8300.0,7000.0,0.0,0.0546206082078535
54,2013,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,A+B: KØRETØJER I ALT,16544,21700.0,19400.0,0.0611702127659574,0.0
54,2013,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,CYKLER + KNALLERTER I ALT,5260,6400.0,5400.0,0.0,0.0167300380228136
54,2014,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,A+B: KØRETØJER I ALT,16234,21300.0,19000.0,0.0652334606381668,0.0
54,2014,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,CYKLER + KNALLERTER I ALT,5076,6200.0,5200.0,0.0,0.022655634357762
54,2015,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,A+B: KØRETØJER I ALT,15840,20800.0,18500.0,0.0636363636363636,0.0
54,2015,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,CYKLER + KNALLERTER I ALT,4977,6100.0,5100.0,0.0,0.0204942736588306
54,2016,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,A+B: KØRETØJER I ALT,14815,19400.0,17300.0,0.0654741815727303,0.0
54,2016,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,CYKLER + KNALLERTER I ALT,5965,7300.0,6100.0,0.0,0.0164291701592623
54,2019,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,A+B: KØRETØJER I ALT,17332,22700.0,20300.0,0.0594853450265405,0.0
54,2019,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,CYKLER + KNALLERTER I ALT,6931,8500.0,7100.0,0.0,0.0285673063050064
54,2021,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,A+B: KØRETØJER I ALT,18061,23700.0,21100.0,0.0528209955151984,0.0
54,2021,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,CYKLER + KNALLERTER I ALT,7452,9100.0,7700.0,0.0,0.0465646806226516
54,2023,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,A+B: KØRETØJER I ALT,17257,22600.0,20200.0,0.0619458770354059,0.0
54,2023,VIGERSLEV ALLÉ 38 ø.f. Toftegårds Allé,CYKLER + KNALLERTER I ALT,8338,10200.0,8600.0,0.0,0.053969776924922
55,2013,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,5475,7200.0,6400.0,0.07324200913242,0.0
55,2013,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,1473,1800.0,1500.0,0.0,0.0067888662593346
55,2014,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,4343,5700.0,5100.0,0.0902601888095786,0.0
55,2014,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,1747,2100.0,1800.0,0.0,0.0080137378362907
55,2015,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,626,800.0,700.0,0.0958466453674121,0.0
55,2015,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,1421,1700.0,1500.0,0.0,0.0105559465165376
55,2016,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,624,800.0,700.0,0.1169871794871794,0.0
55,2016,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,942,1100.0,1000.0,0.0,0.0180467091295116
55,2017,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,4445,5800.0,5200.0,0.1032620922384701,0.0
55,2017,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,1316,1600.0,1400.0,0.0,0.0167173252279635
55,2018,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,4076,5300.0,4800.0,0.0905299313052011,0.0
55,2018,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,2396,2900.0,2500.0,0.0,0.0175292153589315
55,2019,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,5477,7200.0,6400.0,0.073032682125251,0.0
55,2019,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,1780,2200.0,1800.0,0.0,0.0078651685393258
55,2020,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,4336,5700.0,5100.0,0.0668819188191881,0.0
55,2020,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,2521,3100.0,2600.0,0.0,0.0158667195557318
55,2021,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,4838,6300.0,5700.0,0.0603555188094253,0.0
55,2021,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,2251,2700.0,2300.0,0.0,0.020435362061306
55,2022,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,4309,5600.0,5000.0,0.0932931074495242,0.0
55,2022,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,2389,2900.0,2500.0,0.0,0.0200920887400586
55,2023,VIGERSLEV ALLÉ sv.f. Vigerslevvej,A+B: KØRETØJER I ALT,4255,5600.0,5000.0,0.0843713278495887,0.0
55,2023,VIGERSLEV ALLÉ sv.f. Vigerslevvej,CYKLER + KNALLERTER I ALT,2156,2600.0,2200.0,0.0,0.0292207792207792
56,2013,VIGERSLEVVEJ 111 n.f. Langagervej,A+B: KØRETØJER I ALT,13412,17600.0,15700.0,0.0298240381747688,0.0
56,2013,VIGERSLEVVEJ 111 n.f. Langagervej,CYKLER + KNALLERTER I ALT,1406,1700.0,1400.0,0.0,0.0234708392603129
56,2014,VIGERSLEVVEJ 111 n.f. Langagervej,A+B: KØRETØJER I ALT,13221,17300.0,15500.0,0.0270781332728235,0.0
56,2014,VIGERSLEVVEJ 111 n.f. Langagervej,CYKLER + KNALLERTER I ALT,1410,1700.0,1500.0,0.0,0.0276595744680851
56,2015,VIGERSLEVVEJ 111 n.f. Langagervej,A+B: KØRETØJER I ALT,12520,16400.0,14600.0,0.0287539936102236,0.0
56,2015,VIGERSLEVVEJ 111 n.f. Langagervej,CYKLER + KNALLERTER I ALT,1782,2200.0,1800.0,0.0,0.0196408529741863
56,2016,VIGERSLEVVEJ 111 n.f. Langagervej,A+B: KØRETØJER I ALT,13754,18000.0,16100.0,0.0251563181619892,0.0
56,2016,VIGERSLEVVEJ 111 n.f. Langagervej,CYKLER + KNALLERTER I ALT,1107,1400.0,1100.0,0.0,0.021680216802168
56,2019,VIGERSLEVVEJ 111 n.f. Langagervej,A+B: KØRETØJER I ALT,13959,18300.0,16300.0,0.0272225804140697,0.0
56,2019,VIGERSLEVVEJ 111 n.f. Langagervej,CYKLER + KNALLERTER I ALT,2268,2800.0,2300.0,0.0,0.0282186948853615
56,2021,VIGERSLEVVEJ 111 n.f. Langagervej,A+B: KØRETØJER I ALT,11746,15400.0,13700.0,0.0276689936999829,0.0
56,2021,VIGERSLEVVEJ 111 n.f. Langagervej,CYKLER + KNALLERTER I ALT,2060,2500.0,2100.0,0.0,0.0606796116504854
56,2022,VIGERSLEVVEJ 111 n.f. Langagervej,A+B: KØRETØJER I ALT,13761,18000.0,16100.0,0.02703291911925,0.0
56,2022,VIGERSLEVVEJ 111 n.f. Langagervej,CYKLER + KNALLERTER I ALT,2062,2500.0,2100.0,0.0,0.0504364694471387
57,2013,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,1214,1600.0,1400.0,0.0222405271828665,0.0
57,2013,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,1509,1800.0,1600.0,0.0,0.0159045725646123
57,2014,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,731,1000.0,900.0,0.0451436388508891,0.0
57,2014,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,1248,1500.0,1300.0,0.0,0.0024038461538461
57,2015,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,703,900.0,800.0,0.0526315789473684,0.0
57,2015,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,1502,1800.0,1500.0,0.0,0.0006657789613848
57,2016,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,646,800.0,800.0,0.0773993808049535,0.0
57,2016,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,2233,2700.0,2300.0,0.0,0.0
57,2017,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,661,900.0,800.0,0.0332829046898638,0.0
57,2017,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,1750,2100.0,1800.0,0.0,0.0091428571428571
57,2018,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,443,600.0,500.0,0.0496613995485327,0.0
57,2018,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,2183,2700.0,2200.0,0.0,0.0183234081539166
57,2019,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,361,500.0,400.0,0.0193905817174515,0.0
57,2019,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,2366,2900.0,2400.0,0.0,0.0207100591715976
57,2020,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,333,400.0,400.0,0.066066066066066,0.0
57,2020,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,2169,2600.0,2200.0,0.0,0.0281235592438911
57,2021,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,518,700.0,600.0,0.0444015444015444,0.0
57,2021,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,1519,1900.0,1600.0,0.0,0.042791310072416
57,2022,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,497,700.0,600.0,0.0382293762575452,0.0
57,2022,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,2249,2700.0,2300.0,0.0,0.0377945753668297
57,2023,ØSTBANEGADE n.f. Classensgade,A+B: KØRETØJER I ALT,763,1000.0,900.0,0.0314547837483617,0.0
57,2023,ØSTBANEGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,2616,3200.0,2700.0,0.0,0.0370795107033639
58,2013,ØSTER ALLÉ ø.f. Nørre Allé,A+B: KØRETØJER I ALT,8866,11600.0,10400.0,0.0303406271148206,0.0
58,2013,ØSTER ALLÉ ø.f. Nørre Allé,CYKLER + KNALLERTER I ALT,2317,2800.0,2400.0,0.0,0.0198532585239533
58,2015,ØSTER ALLÉ ø.f. Nørre Allé,A+B: KØRETØJER I ALT,10022,13100.0,11700.0,0.0307323887447615,0.0
58,2015,ØSTER ALLÉ ø.f. Nørre Allé,CYKLER + KNALLERTER I ALT,1677,2000.0,1700.0,0.0,0.0196779964221824
58,2016,ØSTER ALLÉ ø.f. Nørre Allé,A+B: KØRETØJER I ALT,10226,13400.0,12000.0,0.0292391942108351,0.0
58,2016,ØSTER ALLÉ ø.f. Nørre Allé,CYKLER + KNALLERTER I ALT,2442,3000.0,2500.0,0.0,0.0245700245700245
58,2018,ØSTER ALLÉ ø.f. Nørre Allé,A+B: KØRETØJER I ALT,8096,10600.0,9500.0,0.0176630434782608,0.0
58,2018,ØSTER ALLÉ ø.f. Nørre Allé,CYKLER + KNALLERTER I ALT,2516,3100.0,2600.0,0.0,0.0250397456279809
58,2019,ØSTER ALLÉ ø.f. Nørre Allé,A+B: KØRETØJER I ALT,7727,10100.0,9000.0,0.0178594538630775,0.0
58,2019,ØSTER ALLÉ ø.f. Nørre Allé,CYKLER + KNALLERTER I ALT,2314,2800.0,2400.0,0.0,0.0332757130509939
58,2021,ØSTER ALLÉ ø.f. Nørre Allé,A+B: KØRETØJER I ALT,7274,9500.0,8500.0,0.015122353588122,0.0
58,2021,ØSTER ALLÉ ø.f. Nørre Allé,CYKLER + KNALLERTER I ALT,1865,2300.0,1900.0,0.0,0.0648793565683646
58,2022,ØSTER ALLÉ ø.f. Nørre Allé,A+B: KØRETØJER I ALT,7110,9300.0,8300.0,0.0144866385372714,0.0
58,2022,ØSTER ALLÉ ø.f. Nørre Allé,CYKLER + KNALLERTER I ALT,2303,2800.0,2400.0,0.0,0.0707772470690403
58,2023,ØSTER ALLÉ ø.f. Nørre Allé,A+B: KØRETØJER I ALT,7271,9500.0,8500.0,0.0144409297208086,0.0
58,2023,ØSTER ALLÉ ø.f. Nørre Allé,CYKLER + KNALLERTER I ALT,2476,3000.0,2600.0,0.0,0.0731017770597738
59,2014,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,17168,22500.0,20100.0,0.0488699906803355,0.0
59,2014,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,20574,25100.0,21200.0,0.0,0.0262953241955866
59,2015,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,17159,22500.0,20100.0,0.0363074771257066,0.0
59,2015,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,17478,21300.0,18000.0,0.0,0.033699507952855
59,2016,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,16961,22200.0,19800.0,0.0428630387359235,0.0
59,2016,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,20644,25200.0,21300.0,0.0,0.0333753148614609
59,2017,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,17251,22600.0,20200.0,0.0410410990667207,0.0
59,2017,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,18601,22700.0,19200.0,0.0,0.0308585559916133
59,2018,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,15294,20000.0,17900.0,0.0440041846475742,0.0
59,2018,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,20707,25300.0,21300.0,0.0,0.0343845076544163
59,2019,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,16292,21300.0,19100.0,0.0413086177264915,0.0
59,2019,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,18062,22000.0,18600.0,0.0,0.0308935887498615
59,2020,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,15326,20100.0,17900.0,0.0240767323502544,0.0
59,2020,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,18701,22800.0,19300.0,0.0,0.0364686380407464
59,2021,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,5937,7800.0,6900.0,0.0240862388411655,0.0
59,2021,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,15901,19400.0,16400.0,0.0,0.0515690837054273
59,2022,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,11824,15500.0,13800.0,0.0279939106901217,0.0
59,2022,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,20406,24900.0,21000.0,0.0,0.0481231010487111
59,2023,ØSTERBROGADE n.f. Classensgade,A+B: KØRETØJER I ALT,15003,19700.0,17600.0,0.0144637739118842,0.0
59,2023,ØSTERBROGADE n.f. Classensgade,CYKLER + KNALLERTER I ALT,20811,25400.0,21400.0,0.0,0.0613137283167555
62,2013,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,9536,12500.0,11200.0,0.0447776845637583,0.0
62,2013,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3040,3700.0,3100.0,0.0,0.0157894736842105
62,2014,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,9362,12300.0,11000.0,0.0451826532792138,0.0
62,2014,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3918,4800.0,4000.0,0.0,0.0148034711587544
62,2015,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,9591,12600.0,11200.0,0.0470232509644458,0.0
62,2015,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3062,3700.0,3200.0,0.0,0.0179621162638798
62,2016,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,9960,13000.0,11700.0,0.043574297188755,0.0
62,2016,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3390,4100.0,3500.0,0.0,0.0200589970501474
62,2017,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,9261,12100.0,10800.0,0.046971169420149,0.0
62,2017,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3497,4300.0,3600.0,0.0,0.0243065484701172
62,2018,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,7988,10500.0,9300.0,0.0519529293940911,0.0
62,2018,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3742,4600.0,3900.0,0.0,0.0411544628540887
62,2019,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,8275,10800.0,9700.0,0.0485800604229607,0.0
62,2019,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,2767,3400.0,2900.0,0.0,0.0325262016624503
62,2020,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,8505,11100.0,10000.0,0.0455026455026455,0.0
62,2020,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3772,4600.0,3900.0,0.0,0.0519618239660657
62,2021,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,9063,11900.0,10600.0,0.0451285446320203,0.0
62,2021,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,2568,3100.0,2600.0,0.0,0.0498442367601246
62,2022,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,8954,11700.0,10500.0,0.0450078177350904,0.0
62,2022,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3328,4100.0,3400.0,0.0,0.0462740384615384
62,2023,AMAGERBROGADE 289 s.f. Adriansvej,A+B: KØRETØJER I ALT,9844,12900.0,11500.0,0.0457131247460382,0.0
62,2023,AMAGERBROGADE 289 s.f. Adriansvej,CYKLER + KNALLERTER I ALT,3604,4400.0,3700.0,0.0,0.0535516093229744
63,2013,AMAGER STRANDVEJ s.f. Hedegårdsvej,A+B: KØRETØJER I ALT,10111,13200.0,11800.0,0.0710117693601028,0.0
63,2013,AMAGER STRANDVEJ s.f. Hedegårdsvej,CYKLER + KNALLERTER I ALT,412,500.0,400.0,0.0,0.0169902912621359
